"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, улица Сергея Макеева, 9к3",542461,55.762151,37.550091
"Москва, ЦАО, р-н Тверской, м. Новослободская, Долгоруковская улица, 25",800648,55.776122,37.602579
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект",329519,55.693043,37.49047
"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Лавриненко, 13к2",142951,55.703576,37.949626
"Москва, ЮАО, р-н Нагорный, м. Нахимовский проспект, Нахимовский проспект, 4",276818,55.66469,37.611365
"Москва, ЮВАО, р-н Некрасовка, м. Некрасовка, улица Лавриненко, 13к1",102903,55.703185,37.950668
"Москва, ЮАО, р-н Даниловский, м. Дубровка, улица Симоновский Вал, 24К3",231818,55.719587,37.660656
"Москва, САО, р-н Хорошевский, м. Беговая, улица Полины Осипенко, 2",253333,55.777601,37.538557
"Москва, САО, р-н Хорошевский, м. Беговая, улица Полины Осипенко, 2",253333,55.777601,37.538557
"Москва, ЦАО, р-н Пресненский, м. Белорусская, улица Грузинский Вал, 28/45",216480,55.774907,37.582906
"Москва, ВАО, р-н Богородское, м. Преображенская площадь, Просторная улица, 7к2",208800,55.805892,37.716432
"Москва, ВАО, р-н Богородское, м. Бульвар Рокоссовского, бульвар Маршала Рокоссовского, 6к1г",220690,55.810531,37.728604
"Москва, ЦАО, р-н Пресненский, м. Белорусская, улица Грузинский Вал, 28/45",218935,55.774907,37.582906
"Москва, ЦАО, р-н Басманный, м. Курская, Гороховский переулок, 12с5",419556,55.764602,37.667393
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",342884,55.716037,37.503998
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",323720,55.716037,37.503998
"Москва, СЗАО, р-н Щукино, м. Щукинская, Авиационная улица, 77к2",246216,55.809348,37.450863
"Москва, ЦАО, р-н Мещанский, м. Сухаревская, Садовая-Сухаревская улица, 10/12",500000,55.77277,37.626978
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",351999,55.716037,37.503998
"Москва, ЦАО, р-н Якиманка, м. Октябрьская, Якиманский переулок, 6",924321,55.734091,37.61017
"Москва, ЦАО, р-н Тверской, м. Трубная, Петровский бульвар, 17/1",850000,55.768167,37.616881
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект",326962,55.693043,37.49047
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, улица Сергея Макеева, 9к4",447600,55.761771,37.549184
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, улица Сергея Макеева, 9к4",463797,55.761771,37.549184
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, улица Сергея Макеева, 9к4",540591,55.761771,37.549184
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Черногрязская улица, 6к1",471800,55.761249,37.547153
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Ходынская улица, 2",327857,55.770806,37.564212
"Москва, ЦАО, р-н Басманный, м. Курская, Гороховский переулок, 12с5",498600,55.764602,37.667393
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Черногрязская улица, 6к4",601500,55.761629,37.548151
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, улица Сергея Макеева, 9к4",492308,55.761771,37.549184
"Москва, ЦАО, р-н Якиманка, м. Новокузнецкая, Софийская набережная, 34С2",859950,55.747115,37.623384
"Москва, ЮАО, р-н Даниловский, м. Павелецкая, Летниковская улица, 13",308000,55.724109,37.644549
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Черногрязская улица, 6к2",448700,55.762181,37.547531
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Краснопресненская набережная",581805,55.753752,37.558796
"Москва, ЦАО, р-н Пресненский, м. Белорусская, Средний Тишинский переулок, вл5-7",602980,55.769975,37.576798
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Мантулинская улица, 9к2",480000,55.755312,37.545626
"Москва, ЦАО, р-н Пресненский, м. Шелепиха, Шмитовский проезд",210000,55.756366,37.540748
"Москва, САО, р-н Левобережный, м. Речной вокзал, Смольная улица, 37",239852,55.859898,37.477651
"Москва, САО, р-н Левобережный, м. Беломорская, Ленинградское шоссе, 67С29",247986,55.868344,37.458571
"Москва, ЦАО, р-н Пресненский, м. Белорусская, улица Грузинский Вал, 28/45",219547,55.774907,37.582906
"Москва, ЦАО, р-н Мещанский, м. Рижская, улица Верземнека, 3",256410,55.790079,37.628658
"Москва, ЦАО, р-н Басманный, м. Красносельская, Нижняя Красносельская улица, 35С3",218110,55.776137,37.672783
"Москва, ЦАО, р-н Басманный, м. Красносельская, Нижняя Красносельская улица, 35С49",403900,55.775545,37.672118
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Гризодубовой, 2",349284,55.782572,37.531936
"Москва, ЦАО, р-н Мещанский, м. Сухаревская, Садовая-Сухаревская улица, 10/12",600000,55.77277,37.626978
"Москва, ЦАО, р-н Тверской, м. Менделеевская, улица Палиха, 4",750000,55.783752,37.598582
"Москва, ЗАО, р-н Крылатское, м. Крылатское, Осенний бульвар, 18К2",243590,55.761796,37.410026
"Москва, САО, р-н Дмитровский, м. Селигерская, Лобненская улица, 13Б",162000,55.888558,37.529591
"Москва, САО, р-н Дмитровский, м. Селигерская, Дмитровское шоссе, 107к3",189063,55.880945,37.54118
"Москва, ЗАО, р-н Кунцево, м. Кунцевская, Молодогвардейская улица, 2К3",237154,55.735175,37.44064
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Авиаконструктора Сухого, 2к1",348319,55.786313,37.542428
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Авиаконструктора Сухого, 2к1",346500,55.786313,37.542428
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Шмитовский проезд, 29С5",358000,55.755702,37.543713
"Москва, ЮАО, р-н Даниловский, м. Пролетарская, Павелецкая набережная, 8",295600,55.710169,37.647217
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к1",267000,55.742939,37.509397
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Мантулинская улица",350000,55.756153,37.552534
"Москва, ЦАО, р-н Пресненский, м. Международная, 1-й Красногвардейский проезд, 21с1",472959,55.750028,37.534397
"Москва, ЗАО, р-н Филевский парк, м. Фили, Береговой проезд, 5к2",361842,55.756376,37.508975
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",340769,55.716037,37.503998
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Звенигородская улица, 11",700000,55.761538,37.554214
"Москва, ЦАО, р-н Пресненский, м. Деловой центр, набережная Пресненская, 8с1",452730,55.747115,37.539078
"Москва, ЦАО, р-н Тверской, м. Менделеевская, улица Палиха, 4",750000,55.783752,37.598582
"Москва, ЮВАО, р-н Рязанский, м. Окская, улица Михайлова, 31А",229424,55.725133,37.775263
"Москва, НАО (Новомосковский), м. Рассказовка, Внуковское поселение, улица Летчика Ульянина, 6",203030,55.625308,37.309441
"Москва, ЗАО, р-н Проспект Вернадского, м. Проспект Вернадского, Ленинский проспект, 110К1",266667,55.667213,37.513008
"Москва, ЮЗАО, р-н Ясенево, м. Ясенево, Голубинская улица, 17/9",165849,55.600989,37.520869
"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8",139950,55.579688,37.671085
"Москва, ЮЗАО, р-н Зюзино, Чонгарский бульвар, 22К1",206278,55.653756,37.603199
"Москва, ЗАО, р-н Ново-Переделкино, улица Шолохова, 7",150533,55.638861,37.349174
"Москва, ЦАО, р-н Таганский, м. Пролетарская, Волгоградский проспект, 8",239535,55.730568,37.672289
"Москва, ЗАО, р-н Ново-Переделкино, м. Новопеределкино, Чоботовская улица",191381,55.645395,37.351384
"Москва, ЦАО, р-н Пресненский, м. Шелепиха, Шмитовский проезд",262000,55.756366,37.540748
"Москва, ЗАО, р-н Солнцево, м. Говорово, Боровское шоссе, 2к6",203333,55.661592,37.416988
"Москва, ЦАО, р-н Пресненский, м. Белорусская, улица Грузинский Вал, 28/45",219298,55.774907,37.582906
"Москва, ЮЗАО, р-н Гагаринский, Ленинский проспект, 72/2",223665,55.686061,37.541243
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Лобачевского, 118к2",214439,55.694449,37.470581
"Москва, ЗАО, р-н Кунцево, м. Молодежная, Рублевское шоссе, 101",282322,55.743512,37.422099
"Москва, ЗАО, р-н Филевский парк, м. Фили, Береговой проезд, 5к2",330827,55.756376,37.508975
"Москва, СВАО, р-н Северный, м. Алтуфьево, Дмитровское шоссе, 122Гк1",129719,55.920547,37.547216
"Москва, ЗАО, р-н Раменки, м. Парк Победы, Минская улица, 1ГК2",321428,55.712122,37.499067
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к14",242000,55.705731,37.491126
"Москва, ЦАО, р-н Пресненский, м. Деловой центр, 1-й Красногвардейский проезд, 21с2",465333,55.74938,37.534092
"Москва, ЦАО, р-н Тверской, м. Белорусская, 1-я Тверская-Ямская улица, 36С1",432099,55.776188,37.586095
"Москва, ЦАО, р-н Пресненский, набережная Пресненская, 10с2",493780,55.74751,37.534954
"Москва, ЦАО, р-н Пресненский, м. Деловой центр, набережная Пресненская, 8с1",396226,55.747115,37.539078
"Москва, ЦАО, р-н Пресненский, м. Маяковская, Малая Бронная улица, 34",983936,55.764409,37.593075
"Москва, ЦАО, р-н Хамовники, м. Фрунзенская, Погодинская улица, вл2/3",656873,55.735713,37.572351
"Москва, ЦАО, р-н Хамовники, м. Парк Культуры, Молочный переулок, 1",1085683,55.73888,37.602005
"Москва, ЦАО, р-н Хамовники, м. Кропоткинская, 2-й Обыденский переулок, 3С1",999779,55.741546,37.604421
"Москва, НАО (Новомосковский), м. Румянцево, Родниковая улица",125561,55.631056,37.40018
"Москва, ЦАО, р-н Басманный, м. Бауманская, Нижняя Красносельская улица, 35С23",270196,55.77517,37.674022
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Лобачевского",507440,55.676412,37.484487
"Москва, СВАО, р-н Марьина роща, м. Марьина роща, 1-я Ямская улица",463542,55.794689,37.609892
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Бачуринская",165300,55.575185,37.482897
"Москва, ЦАО, р-н Пресненский, м. Шелепиха, Шмитовский проезд",285000,55.756366,37.540748
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",363806,55.723257,37.52766
"Москва, СЗАО, р-н Щукино, м. Панфиловская, улица Маршала Рыбалко, 2к6",225119,55.798115,37.495617
"Москва, ЦАО, р-н Таганский, м. Китай-город, Серебряническая набережная",605289,55.749719,37.650397
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Краснопресненская набережная",603750,55.753752,37.558796
"Москва, ЦАО, р-н Хамовники, м. Фрунзенская, Погодинская улица, вл2/3",801099,55.735713,37.572351
"Москва, ЗАО, р-н Солнцево, м. Говорово, Мещерский лес ЖК, к6.2",198500,55.661994,37.424156
"Москва, ЮАО, р-н Даниловский, м. Автозаводская, 3-й Автозаводский проезд, вл13",274000,55.707522,37.655912
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, Красногвардейский бульвар, 15С2",340025,55.762713,37.542913
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Краснопресненская набережная",580125,55.753752,37.558796
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект",360365,55.693043,37.49047
"Москва, ЗАО, р-н Раменки, м. Университет, Ломоносовский проспект, 25к2",1155793,55.695195,37.530229
"Москва, ЗАО, р-н Раменки, м. Университет, Ломоносовский проспект, 25к2",1269419,55.695195,37.530229
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Лобачевского, 118к2",235000,55.694449,37.470581
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Мичуринский проспект, улица Лобачевского, 43",253304,55.689918,37.47024
"Москва, СВАО, р-н Северный, м. Алтуфьево, Дмитровское шоссе, 122Гк1",167937,55.920547,37.547216
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к2",317287,55.743857,37.51034
"Москва, ЗАО, р-н Филевский парк, м. Фили, Багратионовский проезд, 5к3",284000,55.743902,37.511266
"Москва, ЗАО, р-н Филевский парк, м. Фили, Береговой проезд, 5к1",380000,55.7559,37.506675
"Москва, СЗАО, р-н Строгино, м. Строгино, улица Твардовского, 12к3",265854,55.793176,37.400998
"Москва, СЗАО, р-н Хорошево-Мневники, м. Полежаевская, Карамышевская набережная, 2А",212017,55.769135,37.494521
"Москва, ЗАО, р-н Раменки, м. Раменки, Мичуринский проспект",354062,55.693043,37.49047
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Авиаконструктора Сухого, 2к1",363883,55.786313,37.542428
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Гризодубовой, 4К3",275000,55.784622,37.523177
"Москва, ЦАО, р-н Арбат, м. Смоленская, 1-й Смоленский переулок, 21",896552,55.749334,37.579178
"Москва, ЦАО, р-н Тверской, м. Менделеевская, Новослободская улица, 24Ас1",838346,55.783028,37.598753
"Москва, САО, р-н Головинский, 2-й Лихачевский переулок, 4",203094,55.84487,37.524615
"Москва, СВАО, р-н Отрадное, м. Отрадное, Алтуфьевское шоссе, 18В",167339,55.858544,37.589159
"Москва, СВАО, р-н Алексеевский, проспект Мира, 114",282353,55.808447,37.637919
"Москва, СВАО, р-н Бибирево, м. Алтуфьево, Алтуфьевское шоссе, 74",175641,55.890633,37.58879
"Москва, ЗАО, р-н Дорогомилово, м. Студенческая, Студенческая улица, 22К2",245470,55.742625,37.548195
"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамское шоссе, 71к1",255645,55.822412,37.432043
"Москва, САО, р-н Аэропорт, м. Петровский Парк, Ленинградский проспект, 36к13",355769,55.791132,37.566871
"Москва, СЗАО, р-н Покровское-Стрешнево, м. Покровское-Стрешнево, Летная улица",182000,55.825153,37.421973
"Москва, ЦАО, р-н Басманный, м. Электрозаводская, Большая Почтовая улица, 24С1",277600,55.777915,37.701044
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Гризодубовой, 4К4",378571,55.785711,37.521381
"Москва, ЗАО, р-н Можайский, м. Славянский бульвар, Гжатская улица, 9",254545,55.713496,37.437083
"Москва, ЦАО, р-н Таганский, м. Пролетарская, Брошевский переулок, 6С1",302528,55.736483,37.673546
"Москва, САО, р-н Ховрино, м. Ховрино, улица Дыбенко, 38к1",257094,55.876698,37.484056
"Москва, СЗАО, р-н Хорошево-Мневники, м. Шелепиха, Шелепихинская набережная, 34к2",279310,55.762789,37.508984
"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Черногрязская улица, 6к4",512900,55.761629,37.548151
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Шмитовский проезд, 29С5",350000,55.755702,37.543713
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",400100,55.715347,37.473995
"Москва, САО, р-н Беговой, м. Белорусская, Ленинградский проспект, 15С3",433333,55.781484,37.572845
"Москва, ЦАО, р-н Якиманка, м. Октябрьская, 2-й Спасоналивковский переулок",594360,55.731835,37.617384
"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 2",595833,55.716037,37.503998
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",513333,55.723257,37.52766
"Москва, ЗАО, р-н Раменки, м. Ломоносовский проспект, Мосфильмовская улица, 8",852228,55.723257,37.52766
"Москва, ЦАО, р-н Арбат, м. Смоленская, 1-й Смоленский переулок, 21",896552,55.749334,37.579178
"Москва, ЦАО, р-н Хамовники, м. Парк Культуры, 1-й Зачатьевский переулок, 5",1091689,55.739017,37.60381
"Москва, ЗАО, р-н Раменки, м. Мичуринский проспект, улица Лобачевского, 118к2",314592,55.694449,37.470581
"Москва, НАО (Новомосковский), м. Румянцево, Родниковая улица",161342,55.631056,37.40018
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Веерная улица, 40К4",239706,55.711579,37.485286
"Москва, ЗАО, р-н Солнцево, м. Солнцево, Производственная улица, 8к2",220431,55.645847,37.389059
"Москва, НАО (Новомосковский), м. Коммунарка, пос. Коммунарка, улица Бачуринская",125000,55.575185,37.482897
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",346100,55.715347,37.473995
"Москва, ЦАО, р-н Пресненский, м. Шелепиха, Шмитовский проезд",307000,55.756366,37.540748
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Гризодубовой, 4К4",354054,55.785711,37.521381
"Москва, СЗАО, р-н Хорошево-Мневники, м. Октябрьское поле, 3-я Хорошевская улица, 7С2",196000,55.787685,37.493856
"Москва, ЦАО, р-н Пресненский, м. Белорусская, Средний Тишинский переулок, вл5-7",585930,55.769975,37.576798
"Москва, САО, р-н Беговой, м. Белорусская, улица 3-я Ямского Поля, 9к1",404939,55.78121,37.580589
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Краснопресненская набережная",585375,55.753752,37.558796
"Москва, САО, р-н Хорошевский, м. ЦСКА, улица Авиаконструктора Сухого, 2к1",372487,55.786313,37.542428
"Москва, САО, р-н Хорошевский, м. Хорошевская, 1-я Магистральная улица, 25",182250,55.770856,37.517985
"Москва, ЗАО, р-н Очаково-Матвеевское, м. Минская, Нежинская улица",371800,55.715347,37.473995
"Москва, СВАО, р-н Северный, м. Алтуфьево, Дмитровское шоссе, 122Гк1",180630,55.920547,37.547216
"Москва, САО, р-н Левобережный, м. Речной вокзал, Фестивальная улица",246964,55.859736,37.492545
"Москва, САО, р-н Аэропорт, м. Динамо, Ленинградский проспект, 36с40",260275,55.790529,37.569054
"Москва, САО, р-н Беговой, м. Белорусская, Бумажный проезд, 2/2",304919,55.785777,37.58579
"Москва, ЦАО, р-н Пресненский, м. Выставочная, Краснопресненская набережная",683550,55.753752,37.558796
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с4",462500,55.704093,37.493156
"Москва, ЗАО, р-н Раменки, м. Раменки, Мосфильмовская улица, 88к2с7",528766,55.705062,37.495518
"Москва, ЗАО, р-н Раменки, м. Парк Победы, Минская улица, 1ГК3",347987,55.711711,37.498582
"Москва, ЮАО, р-н Даниловский, м. Автозаводская, Автозаводская улица, 19К1",190000,55.703885,37.652768
"Москва, ЮАО, р-н Даниловский, м. Автозаводская, Автозаводская улица, 19К1",190000,55.703885,37.652768
"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Автозаводская улица, 23С928",117021,55.702358,37.640605
"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Автозаводская улица, 23С928",121277,55.702358,37.640605
"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Автозаводская улица, 23С928",137209,55.702358,37.640605
"Москва, ЮАО, р-н Даниловский, м. ЗИЛ, Автозаводская улица, 23С928",118475,55.702358,37.640605
"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8",157500,55.579688,37.671085
"Москва, СЗАО, р-н Покровское-Стрешнево, м. Спартак, Волоколамский проезд",150200,55.820668,37.42792
"Москва, ЮАО, р-н Бирюлево Восточное, м. Царицыно, Михневская улица, 8",146700,55.579688,37.671085
