"Площадь Киевского вокзала, д. 1.",55.743041,37.566494
"Проспект мира, д. 211.",55.844041,37.66265
"ул. Спартаковская, д. 24.",55.772634,37.67705
"ул. Большая Тульская, вл. 13.",55.708729,37.622091
"г. Железнодорожный, микрорайон ""Центр-2, квартал 1.",55.741612,37.999563
"Рублевское шоссе, 52а.",55.755414,37.402749
"ул. Покрышкина, д.4.",55.665076,37.481496
"Таганская пл, д. 1, стр. 1В",55.742402,37.653334
"МО, Солнечногорский р-н, г.п. Ржавки, мкр. №2",55.998076,37.252659
"ул. Лобненская, д. 4а.",55.889881,37.537676
"ул. Декабристов, 12.",55.863166,37.602139
"Зеленоград, Крюковская площадь, 1",55.982688,37.17499
"ул. Знаменская, д. 1.",55.80185,37.712991
"ул. Мира, 51.",44.722035,20.221724
"ул. Сходненская, д. 56.",55.850408,37.44409
"Новоясеневский пр-т, вл. 7.",55.607489,37.532367
"ул. Профсоюзная, д. 61а.",55.656031,37.541503
"Проспект Вернадского, д.6",55.691958,37.527956
"ул. Миклухо-Маклая, д. 32А.",55.641031,37.530346
"ул. Правобережная, д. 1Б",55.881046,37.450162
"Ул. Шереметьевская, д. 60А.",55.802437,37.616782
"Орехово-Зуево, Якова-Флиера, 4.",55.804602,38.974316
"г.Чехов, ул.Московская вл.96",55.153262,37.459469
"Староватутинский пр-д, д.14.",55.875804,37.665542
"ул. Борисовские Пруды, 26.",55.639959,37.758204
"Ярославское шоссе, д. 2.",55.848008,37.674139
"ул. Шаболовка, д. 10, стр. 2.",55.723506,37.610287
"ул. Нагатинская, д.16.",55.67889,37.642644
"Шараповский проезд, вл. 2.",55.916678,37.759264
Пересечение МКАД и Волоколамского шоссе,55.832652,37.395311
"Ангелов пер., д. 1 к. 1.",55.852581,37.350854
"ул. Ярцевская, д.19.",55.738591,37.411005
"Можайское шоссе, д. 159.",55.68667,37.30583
"г. Реутов, ул. Южная, д. 10А.",55.747155,37.862139
"ул. Дубравная, 34/29",55.846082,37.35795
"Московская обл., Одинцовский район, с.п. Жаворонковское, в районе с. Юдино, уч.2",55.659343,37.191052
"Ленинградское Шоссе, д. 25.",55.82801,37.489392
"Ленинградское шоссе, д. 5.",55.812798,37.501896
"Новинский бульвар, д. 8.",55.75131,37.584613
"ул. Монтажная, 9.",55.814391,37.772424
"ул. Люблинская, д. 169, корп. 2",55.649063,37.744936
"Алтуфьевское шоссе, д. 70, к. 1.",55.888296,37.588674
"Московская область, Ленинский район, деревня Бутово, микрорайон Бутово Парк, 14Б",55.546628,37.592932
"Большая Семеновская, д.17а",55.782861,37.705841
"Дубна, Московская область, проспект Боголюбова, 24а",56.735787,37.156889
41 км МКАД,55.609823,37.49329
"Ленинградское шоссе, 5 км от МКАД",55.676489,37.196685
"Проспект Андропова, д. 8.",55.69587,37.664896
"Ленинградский проспект, 76",55.805837,37.515155
"Ленинградское шоссе, д. 16.",55.824804,37.49736
"ул. Пришвина, д. 26.",55.884721,37.60372
"Пятницкое шоссе, д. 18.",55.844334,37.383624
"Охотный ряд, д.2.",55.757131,37.617114
"ул. 7-ая Кожуховская, 9.",55.710687,37.6751
"г. Сходня, 6 км Новосходненского шоссе",55.951572,37.295607
"Ленинградский пр-т, д. 31 стр.1",55.784359,37.563377
"ул. Новый Арбат, д. 15.",55.752141,37.592411
"Москва, Каширское шоссе, д.26",55.653314,37.64613
"47 км МКАД, внешняя сторона",55.654396,37.441431
"Дмитровское шоссе, д. 116Д.",55.901783,37.548411
"Ярославское шоссе, д. 54.",55.865531,37.704889
"ул. Миклухо-Маклая, 36.",55.640111,37.532951
"Хорошевское шоссе, д.16",55.774598,37.54595
"ул. Бибиревская, д. 10, к. 2.",55.881505,37.602472
"Трубная площадь, д. 2.",55.766491,37.622333
Новинский бульвар‚ д. 31.,55.75783,37.582511
"г. Московский, ул. Хабарова, 2",55.593868,37.351896
"Поселок Горки-10, д. 30 А",55.706386,37.020956
"Олимпийский проспект, д. 16, стр. 1.",55.781023,37.626484
"Проспект Вернадского, д. 14А.",55.677737,37.506882
"Кутузовский проспект, 57",55.727927,37.476169
"Подольск, Октябрьский проспект, д.9-в.",55.426549,37.504439
"ул. Героев Панфиловцев, вл.1.",55.853173,37.437972
"ул.Ленинская Слобода, 26 стр.2.",55.712142,37.656631
"Люберцы, Октябрьский пр-т, 366",55.663156,37.910585
"Манежная площадь, д. 1.",55.753433,37.612299
"Ленинградский проспект‚ д. 37, стр.12.",55.79428,37.543533
"ул. Гарибальди, 23.",55.671443,37.554017
Пересечение Панфиловского и Центрального проспекта,55.991929,37.213654
"Красногорск, ул. 50-лет Октября,12",55.817896,37.310986
"г. Красногорск, ул. Дачная 11А",55.820172,37.312316
"Электросталь, ул. Корешкова, д. 12.",55.785392,38.446879
"Сигнальный проезд, д. 17.",55.850995,37.597414
"Новокуркинское шоссе, вл. 1.",55.884964,37.407196
"ул. Россошанская, д.6.",55.59252,37.612488
"ул. Петровка, д. 10",55.762399,37.619117
"Краснополянский проезд, д. 2.",56.008349,37.439787
ул. Красного Маяка‚ д. 2Б.,55.611114,37.606622
"ул. Профсоюзная, д. 129А",55.61813,37.507484
"ул. Маршала Бирюзова, 32.",55.799588,37.483023
"Пятницкое шоссе, д.3",55.835842,37.385897
"Енисейская, 19, корп.1",55.869208,37.663018
"Шереметьевская ул., д. 8.",55.796972,37.618147
"Носовихинское шоссе, д. 45.",55.752283,37.887247
"ул. Фестивальная, д. 2-4.",55.856422,37.483571
"Автозаводская улица, д.18.",55.705452,37.637749
"ул. Октябрьской революции, д.362",55.084054,38.800474
"Ленинский проспект, д.109.",55.663842,37.511445
"улица Большая Черёмушкинская, д. 1.",55.690278,37.601879
"Дмитровское шоссе, д. 163АС.",55.90968,37.540721
"п. Московский, Киевское шоссе, 23-й км, д. 8",55.629831,37.424111
"Варшавское шоссе, д. 97.",55.633221,37.624247
"ул. Волочаевская, д. 12А",44.638755,33.549561
"Рублевское шоссе, д.48/1.",55.754,37.40592
"ул. Сущевский вал, д.5, стр.1",55.794401,37.592042
"Сухаревская площадь, д.12",55.772335,37.631505
"Киевское шоссе, 23-й километр, 1.",55.623788,37.422027
"ул. Тверская, д. 22",55.767418,37.601169
"ул. Авангардная, д. 3.",59.84089,30.177995
"г. Балашиха, шоссе Энтузиастов, д. 1Б.",55.79431,37.926476
"Московская область, Люберцы, улица Побратимов, 7",55.692115,37.8964
"Ул. Снежная, вл. 27 А, Б, Г",5.212826,-7.666357
"Семеновская площадь, д. 1",55.782744,37.720816
"Большая Семеновская, 16",55.782071,37.704116
"ул. Гурьянова, 30.",55.680707,37.715821
Смоленская площадь‚ д. 3.,55.747485,37.581298
"микрорайон Солнцево-Парк, 9 км от МКАД",55.691704,37.262082
"Варшавское шоссе, д.152А",55.594611,37.59913
"Новоясеневский проспект, д. 1.",55.619467,37.50928
51 км Сколковского шоссе,55.698203,37.394395
18-й км МКАД,55.629806,37.803506
"ул. 5-я Кабельная, 2.",55.737725,37.716827
"ул. Складочная, д.1, стр.1.",55.800448,37.594584
"Ленинградский проспект, д.37 Б",55.7902,37.544647
"ул. Кустанайская, д. 6.",55.619574,37.752149
"Солнцевский проспект, д. 21.",55.647041,37.411741
"Амбулаторная, 51.",47.20666,39.693067
"ул. Новый Арбат, д. 36, стр. 3.",55.753154,37.575819
"1-й Щипковский переулок, д. 4.",55.72202,37.632969
24 км МКАД,55.593995,37.734946
"МО, Люберецкий район, п. Октябрьский, ул. Ленина, д.47",55.612039,37.976701
"Мичуринский проспект, 27",55.697463,37.500207
"Тишинская площадь, д. 1, стр. 1",55.769226,37.583373
"Каширское шоссе, 3а",55.673387,37.632466
"г. Химки, ул. Ленинградская д.4",55.882288,37.439463
"ул. Ярцевская, 25",55.741115,37.413682
"Можайское шоссе, 2 км от МКАД",55.676489,37.196685
"ул. Вавилова, д. 66, стр. 1.",55.683097,37.549175
"ул. Верхняя Красносельская, 3А",55.785513,37.665408
"ул. Матвеевская, д.2.",55.705381,37.47916
"Алтуфьевское шоссе, д.24, корп.1",55.862979,37.585404
"Ленинский проспект, д. 54.",55.697909,37.560368
"Площадь Джавахарлала Неру, д. 1.",55.693292,37.533975
"ул. Ивантеевская, д. 25а.",55.816844,37.735395
"Мичуринский проспект, Олимпийская деревня, д.3, корп.1.",55.677951,37.466637
"Багратионовский проезд, 5.",55.743649,37.508122
27-й км МКАД,55.578772,37.696076
"поселение Сосенское,  Калужское шоссе, 22-й км., здание 10",55.57833,37.465892
"Ярославское шоссе 146, стр.1",55.877748,37.730958
"Хорошевское шоссе, 33/1.",55.777272,37.520806
"Цветной бульвар, 15, стр.1.",55.771145,37.620177
"Дмитров, ул. Загорская, д.22",56.34278,37.51609
"Театральный проспект, д. 5",48.005781,37.792977
"ул. Петровка, д.2",55.760798,37.619764
87 км МКАД,55.901632,37.619612
"Профсоюзная, 56",55.670021,37.55248
"Ул. Большая Черкизовская, 125.",55.802482,37.74366
"Реутов, 2-ой километр МКАД, вл.2.",55.763802,37.84499
"Щелковское шоссе, д.100",55.81255,37.832827
"ул. Щукинская, вл. 42.",55.810931,37.464437
"МО, г.Реутов, ул.Октября, Вл.10.",55.751923,37.8593
"ул.Смольная, дом 63 Б",55.870112,37.469808
"ул. Кировоградская, д. 15.",55.609787,37.605131
"Электросталь, проспект Ленина, 10",55.79931,38.437573
"ул. Кировоградская, д.9, к.4",55.621719,37.611733
"Новорижское шоссе, 6 км от МКАД",55.676489,37.196685
